"Dossard","Place","Nom","Club","Cat","Resultats","Valeur","Pts_course","Temps_pur","Penalites","Portes","ID_competition","ID_course","annee","Type","NomCompet","NumCourse","Date","Embarcation"
"160","24","Axel Brossat","Eyrieux Canoe Kayak","S","110.44","154.85","227.22","106.44","4","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"155","25","Max Derame","C.k. Chateau Thebaud","S","111.63","188.7","239.35","107.63","4","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"163","26","Benoit Chantry","Red Star Club Champigny","V3","112.91","152.91","252.39","108.91","4","0-0-2-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"161","27","Luca Chapatte","Eaux Vives Oyonnax C.k.","J","113.27","154.8","256.06","107.27","6","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"167","28","Benjamin Dodane","C.k.c. Nancy Tomblaine","S","115.56","137.09","279.4","113.56","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"157","29","Thomas Ukalovic","Val De L'indre Canoe Kayak","S","116.54","169.77","289.39","106.54","10","0-0-0-0-0-0-2-2-2-0-0-0-0-0-0-2-2-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"150","30","Timeo Triomphe","Chambery Le Bourget Canoe Kayak","C","117.26","305.11","296.73","113.26","4","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"156","31","Yvan Leblond","C.k.c. Beaurainvillois","S","124.47","179.08","370.21","110.47","14","0-0-0-0-0-2-0-2-0-0-0-0-0-2-0-2-0-2-0-0-2-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"170","32","Gael Adisson","Club De Canoe-kayak Des Ecrins","S","125.01","118.49","375.72","119.01","6","0-2-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"198","33","Benjamin Renia","Pau Canoe-kayak Club Universitaire","S","143.94","37.82","568.65","93.94","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"194","34","Lucas Latimier","Golbey Epinal St Nabord","S","150.43","61.72","634.79","100.43","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"188","35","Edgar Paleaubrasseur","Ur Tipula","S","151.02","90.19","640.81","97.02","54","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-50-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"189","36","Mael Bernes","Alck Bagneres De Bigorre","S","151.81","81.72","648.86","97.81","54","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-50-0-0-0-0-0-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"164","37","Nathanael Pedron","Golbey Epinal St Nabord","S","158.8","144.3","720.1","106.8","52","0-0-2-0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"202","38","Malo Quemeneur","Club Mjc St Brieuc C.k.","S","159.96","41.27","731.92","105.96","54","0-0-0-0-0-50-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"196","39","Hugo Regnier","Kayak Club De Rennes","S","160.78","57.34","740.28","108.78","52","0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-50-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"168","40","Martin Daviet","Golbey Epinal St Nabord","S","162","131.66","752.71","108","54","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2-0-0-50-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"159","41","Arnaud Verrons","Pau Canoe-kayak Club Universitaire","S","162.35","156.12","756.28","108.35","54","0-0-0-0-0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-50-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"175","42","Jonas Le Guen","Lannion Canoe Kayak","S","162.78","111.85","760.66","106.78","56","0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2-2-2-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"165","43","Gregoire Guerin","C.k. St Maurice Gourdans","S","166.34","143.78","796.95","110.34","56","0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2-0-0-0-0-2-0-2-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"185","44","Joris Hello","Orthez Nautique C.k.","S","168.34","92.82","817.33","116.34","52","0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-0-2-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"190","45","Pierre-louis Saussereau","Orthez Nautique C.k.","S","190.87","70.8","1046.95","90.87","100","50-50-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"181","46","Theo Desvignes","Angouleme Canoe Kayak","S","196.86","98.01","1108","96.86","100","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-50-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"195","47","Martin Cornu","Lannion Canoe Kayak","J","205.42","59.94","1195.24","101.42","104","0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2-0-2-0-0-50-0-0-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"152","48","Lucas Jacob","Ass. Sportive Mantaise","S","207.43","225.27","1215.73","103.43","104","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-50-0-50-0-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"153","49","Tao Petit","C.k.c. Beaurainvillois","J","207.72","213.64","1218.68","105.72","102","0-0-0-0-2-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-50-2",4336,20120401,2024,"Manche 2 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-04-01","K1H"
"145","1","Marjorie Delassus","Pau Canoe-kayak Club Universitaire","S","113.6","74.39","72","111.6","2","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"147","2","Angele Hug","Eyrieux Canoe Kayak","S","115.79","68.23","90.69","113.79","2","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"141","3","Camille Castryck","Cesson Sevigne Canoe Kayak Les Poissons Volants","S","123.92","114.49","160.1","119.92","4","0-0-0-0-2-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"137","4","Laura Pellicer","Golbey Epinal St Nabord","S","129.54","157.83","208.08","125.54","4","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"133","5","Nina Pesce-roue","Red Star Club Champigny","S","132.49","198.72","233.26","126.49","6","0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-2-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"142","6","Laurene Roisin","Canoe Kayak Toulousain","S","133.9","111.08","245.3","125.9","8","0-0-0-0-0-0-0-0-0-2-0-0-0-0-2-2-0-0-0-0-2-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"135","7","Youlia Estanguet","Pau Canoe-kayak Club Universitaire","S","139.19","183.77","290.47","137.19","2","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"140","8","Zoe Laurent","Ancerville-bar Le Duc","S","142.72","130.76","320.59","132.72","10","2-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-0-0-2-0-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"138","9","Romane Regnier","Kayak Club De Rennes","S","142.82","164.15","321.45","136.82","6","2-0-0-0-0-0-0-0-0-0-2-0-0-2-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"146","10","Lucie Prioux","Association Vezere Canoe Kayak","S","166.48","69.85","523.43","114.48","52","0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-0-0-2-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"118","1","Nicolas Gestin","Canoe Kayak De Quimperle","S","95.4","49.66","32.97","95.4","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"117","2","Jules Bernardet","Canoe Kayak Pontarlier","S","99.63","54.29","74.24","97.63","2","0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"111","3","Martin Cornu","Lannion Canoe Kayak","J","99.87","87.2","76.58","99.87","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"119","4","Mewen Debliquy","Cesson Sevigne Canoe Kayak Les Poissons Volants","S","99.89","34.74","76.78","97.89","2","0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"105","5","Lucas Roisin","Canoe Kayak Toulousain","S","101.06","107.66","88.19","99.06","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"106","6","Denis Gargaud","Marseille Mazargues Canoe Kayak","V1","101.41","84.94","91.61","99.41","2","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"101","7","Yves Bourhis","Ck De Quimper Cornouaille","S","101.52","118.82","92.68","101.52","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"109","8","Valentin Marteil","Club Loisirs Pop. Lochrist","S","103.91","92.58","116","101.91","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"116","9","Martin Thomas","Canoe Kayak Jarnac Sports","V1","104.74","59.91","124.1","102.74","2","0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"110","10","Tanguy Adisson","Club De Canoe-kayak Des Ecrins","S","158.17","85.64","645.4","102.17","56","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-0-50-2-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
"64","1","Emma Vuitton","Muret Olympique C.k.","S","104.87","32.81","52.93","104.87","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"63","2","Camille Prigent","Kayak Club De Rennes","S","109.23","42.77","92.46","109.23","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"61","3","Eva Pietracha","Foix Canoe Kayak Eau Vive","S","113.53","59.27","131.44","109.53","4","0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"58","4","Ilona Martin-laemle","Golbey Epinal St Nabord","S","114.57","103.39","140.87","112.57","2","0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"59","5","Romane Prigent","Pau Canoe-kayak Club Universitaire","S","114.95","67.83","144.32","110.95","4","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"34","6","Margot Lapeze","Orthez Nautique C.k.","C","117.81","235.81","170.25","113.81","4","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"49","7","Clara Delahaye","Torcy Canoe Kayak","S","120.21","157.32","192.01","114.21","6","2-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"60","8","Marie-zelia Lafont","Orthez Nautique C.k.","V1","123.48","65.9","221.64","121.48","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"56","9","Carole Bouzidi","Ckc Vallee De L'ain","V1","126.15","124.12","245.85","126.15","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"50","10","LÉna Quemerais","Lannion Canoe Kayak","J","141.9","160.66","388.64","137.9","4","0-0-0-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1D"
"203","1","Mathurin Madore","Red Star Club Champigny","S","91.92","34.79","43.86","91.92","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"201","2","Vincent Delahaye","Torcy Canoe Kayak","S","93.05","49.76","55.44","93.05","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"192","3","Mathis Soudi","Kayak Club De Rennes","S","93.54","56.68","60.46","91.54","2","0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"199","4","Boris Neveu","Alck Bagneres De Bigorre","V1","93.95","51.33","64.66","93.95","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"207","5","Martin Dougoud","Canoe Kayak Villers Le Lac","S","94.37","28.95","68.96","92.37","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"205","6","Anatole Delassus","Pau Canoe-kayak Club Universitaire","S","96.96","29.14","95.49","92.96","4","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"191","7","Pol Oulhen","Les Alligators - Landerneau","S","103.76","73.86","165.15","101.76","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"200","8","Julien Pajaud","Cadpa Huningue","S","105.25","40.89","180.42","101.25","4","0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"204","9","Leo Vuitton","Muret Olympique C.k.","S","148.38","35.29","622.26","90.38","58","2-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-50-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"177","10","Titouan Estanguet","Pau Canoe-kayak Club Universitaire","J","246.41","97.16","1626.53","94.41","152","50-0-0-0-50-0-0-0-0-0-0-0-0-0-2-0-50-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","K1H"
"144","1","Doriane Delassus","Pau Canoe-kayak Club Universitaire","S","117.78","87.72","112.68","117.78","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"143","2","Fanchon Janssen","Golbey Epinal St Nabord","S","124.82","105.35","172.79","118.82","6","2-0-0-0-0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"139","3","Laurine Salesse","Pau Canoe-kayak Club Universitaire","S","131.37","163.98","228.7","125.37","6","2-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"129","4","Rozmarina Estanguet","Pau Canoe-kayak Club Universitaire","J","136.63","272.18","273.6","128.63","8","2-0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"131","5","Perrine Joubert","Angouleme Canoe Kayak","S","152.31","257.48","407.47","148.31","4","0-0-2-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"136","6","Ella Bregazzi","Kayak Club Angerien","S","156.07","176.75","439.56","144.07","12","0-0-2-2-0-0-0-0-2-0-2-0-0-0-0-2-0-0-2-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"125","7","Laurette Laly","Cesson Sevigne Canoe Kayak Les Poissons Volants","C","157.72","340.92","453.65","143.72","14","0-0-0-0-0-2-0-2-0-0-0-2-2-2-0-0-0-0-2-0-2-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"128","8","Emilie Moret","Golbey Epinal St Nabord","C","159.32","302.6","467.32","149.32","10","0-0-2-0-0-0-2-0-0-2-2-0-0-0-0-0-0-0-0-0-2-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"130","9","Julia Budzinski","C.k.c. Nancy Tomblaine","S","163.11","261.86","499.67","147.11","16","0-0-0-2-0-0-0-2-0-0-2-0-0-0-0-2-0-2-2-2-0-2-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"127","10","Camille Brugvin","Torcy Canoe Kayak","J","165.41","316.05","519.31","159.41","6","0-0-0-2-0-0-0-0-0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"122","11","Clara Delahaye","Torcy Canoe Kayak","S","167.55","364.61","537.57","159.55","8","2-0-2-0-0-0-0-0-0-2-0-0-0-2-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"134","12","LÉna Quemerais","Lannion Canoe Kayak","J","182.28","189.36","663.32","128.28","54","2-0-2-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"126","13","Honorine Pichard","Cesson Sevigne Canoe Kayak Les Poissons Volants","J","207.45","332.37","878.2","151.45","56","0-0-0-2-0-0-0-0-0-50-2-0-2-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"123","14","Suzanne Brossard","Association Vezere Canoe Kayak","J","217.55","352.6","964.43","159.55","58","0-0-2-0-0-0-0-0-2-0-0-2-0-0-0-2-50-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"132","15","Eyleen Vuilleumier","Spcoc La Colle Sur Loup","J","249.56","256.95","1237.7","147.56","102","0-0-0-50-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"124","16","Eva Marchand","Canoe Kayak De Quimperle","S","267.42","350.42","1390.17","153.42","114","0-0-2-2-0-0-2-0-0-2-2-2-0-0-0-2-0-0-0-0-0-50-50-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"120","17","Oceane Sedrue","Canoe Kayak Jarnac Sports","S","289.96","502.46","1582.59","225.96","64","0-2-0-0-2-0-2-0-0-2-0-2-0-2-2-0-0-0-0-0-0-0-50-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"121","18","Margot Lapeze","Orthez Nautique C.k.","C","452.71","365.48","2972","150.71","302","0-0-0-0-0-0-0-50-50-50-50-50-0-0-0-0-50-0-2-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1D"
"114","1","Yohann Senechault","Canoe Kayak Club France","S","100.22","74.61","85","98.22","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4257,20120399,2024,"Manche 1 de la Coupe de France National 1 Slalom","77360 Vaires Sur Marne","Finale","2024-03-31","C1H"
